id,label
10553,0.000233
10506,0.000059
7765,0.616572
2047,0.000316
9331,0.870466
2192,0.038612
1652,0.055065
9016,0.001994
7102,0.997313
1338,0.001197
11457,0.000053
2815,0.000050
11776,0.983263
2469,0.995955
4762,0.002667
7756,0.999683
4389,0.000380
7077,0.999099
7364,0.989028
2151,0.003530
5932,0.000113
11289,0.000024
8895,0.000395
3018,0.999369
4982,0.998773
10471,0.001485
5924,0.996878
1030,0.000067
7500,0.858995
10795,0.998240
4148,0.009311
3385,0.999951
8503,0.999990
6095,0.030341
10069,0.000181
4685,0.997899
9563,0.992259
5077,0.998787
5891,0.000143
5634,0.369745
9092,0.005582
11646,0.792546
1358,0.564630
3356,0.935500
2443,0.001440
6435,0.999703
2486,0.000577
10808,0.149675
6651,0.999677
574,0.998088
4201,0.000048
3533,0.001371
12099,0.805014
4859,0.000021
10335,0.999557
210,0.000016
5564,0.000124
9894,0.001265
1281,0.000366
8799,0.615101
4838,0.303992
47,0.000036
345,0.237238
11772,0.112304
5265,0.001191
397,0.998990
5962,0.000151
9229,0.006555
410,0.000507
4979,0.953947
3884,0.999923
2106,0.000187
1908,0.984822
2932,0.001248
6750,0.000548
1390,0.000996
5326,0.103966
1297,0.000603
2775,0.940954
3071,0.008794
9267,0.000243
10677,0.000206
8357,0.087352
6647,0.011931
284,0.982001
9581,0.002928
9847,0.998646
7900,0.999491
12187,0.002962
9145,0.000089
4530,0.000071
3960,0.987659
312,0.098484
4459,0.000290
2393,0.995410
3277,0.999669
9549,0.995828
5014,0.101842
5399,0.998932
5858,0.994774
1145,0.999802
10955,0.001322
5872,0.000506
5557,0.000493
4469,0.994693
10482,0.024047
4287,0.999773
4117,0.000103
342,0.000858
11839,0.999948
8155,0.999752
10250,0.000142
10039,0.999926
4384,0.006455
3163,0.000170
4181,0.000805
3739,0.997660
1294,0.875264
7763,0.000218
7231,0.999995
11067,0.202804
12074,0.991226
5783,0.006380
8017,0.000305
4297,0.988111
3301,0.998627
8778,0.006496
3012,0.000003
3595,0.900659
6348,0.053173
5157,0.999774
8535,0.002830
8340,0.002954
4895,0.253009
1060,0.000359
4062,0.988643
5313,0.148284
7955,0.000088
10962,0.260233
10696,0.997823
12325,0.000097
11189,0.993397
821,0.999999
7677,0.000747
8465,0.000086
9569,0.238702
3915,0.988937
6130,0.920028
11206,0.000136
2205,0.000524
10672,0.006561
5362,0.504457
1076,0.000092
5245,0.000108
12468,0.002881
2401,0.000875
2185,0.996630
9218,0.977133
8004,0.000185
2426,0.000022
1921,0.000343
1057,0.995299
8742,0.000551
8253,0.000400
2363,0.000212
8997,0.821888
7594,0.999873
8745,0.999533
914,0.004931
933,0.000540
11648,0.998118
4478,0.001752
8619,0.000020
5024,0.999975
9660,0.998927
11506,0.999137
11456,0.000158
86,0.674581
3505,0.999763
6709,0.004214
6582,0.059770
1040,0.999180
7584,0.977075
1788,0.963766
7591,0.999479
7694,0.994142
608,0.536095
9425,0.025727
4540,0.007361
3642,0.521108
7661,0.000037
3272,0.867708
6033,0.000007
1109,0.000541
7378,0.699518
6936,0.999916
242,0.994096
6152,0.000782
6701,0.999832
11036,0.689676
6817,0.143561
7864,0.996091
11626,0.997258
12170,0.999752
5922,0.995238
6147,0.001894
7406,0.923530
8178,0.001105
9049,0.000051
11134,0.997156
9519,0.558483
2984,0.903990
2300,0.999798
4940,0.995638
337,0.998808
5505,0.235682
7360,0.000199
6359,0.002498
3293,0.998860
4467,0.999520
2595,0.000308
8205,0.990628
578,0.000120
4831,0.000370
9913,0.026319
7295,0.008914
6671,0.998030
8507,0.000593
7833,0.000060
11984,0.999762
51,0.000209
2707,0.000994
9405,0.000333
2980,0.000232
4454,0.000353
819,0.973816
9890,0.990302
10561,0.999182
1821,0.990498
5472,0.000085
11148,0.987581
10835,0.001196
8414,0.997411
7665,0.999689
6527,0.754533
879,0.053643
487,0.002040
12480,0.000122
11628,0.976972
7963,0.956782
11004,0.010795
2107,0.999784
12039,0.979165
1973,0.011451
11684,0.025538
338,0.000090
3927,0.712199
1711,0.969954
8021,0.995722
3160,0.999753
7440,0.074238
11298,0.001132
4495,0.000260
5866,0.000012
11140,0.999929
2776,0.986485
2181,0.027823
8152,0.000368
65,0.998067
1582,0.003023
11879,0.980033
7628,0.808706
8810,0.013417
8950,0.663497
5611,0.000240
6888,0.000113
31,0.999332
10628,0.000134
7803,0.829852
6363,0.978297
2470,0.944892
2367,0.000002
6668,0.973471
6951,0.000185
9171,0.983482
6931,0.000220
10536,0.013830
11802,0.661051
9378,0.997117
4059,0.003292
8341,0.999259
8214,0.000110
1910,0.998771
8048,0.015293
4120,0.000850
7179,0.998254
1800,0.999991
9933,0.999783
76,0.999868
10120,0.000524
8203,0.000445
1235,0.995732
562,0.000213
11603,0.996158
5254,0.010997
7001,0.579071
5081,0.999921
2613,0.987525
7947,0.974109
2531,0.000360
5602,0.974805
940,0.999954
5545,0.000633
4794,0.994025
5684,0.240748
7687,0.000113
2957,0.009740
4226,0.000769
10347,0.022631
200,0.856161
7769,0.999717
5202,0.000080
5123,0.999921
8219,0.998950
10145,0.000134
9155,0.994083
374,0.002455
6454,0.000321
7113,0.000146
7517,0.998375
9475,0.000235
4764,0.001871
8163,0.014624
2089,0.002738
8868,0.611272
2738,0.999491
9125,0.000308
7967,0.999478
5324,0.021068
5846,0.000157
8217,0.474337
12154,0.000047
3732,0.002742
2978,0.008604
1687,0.998025
1115,0.965920
7346,0.999955
4143,0.989422
5897,0.437852
5822,0.386073
10737,0.000634
11735,0.851615
4283,0.006286
8448,0.986706
7862,0.000047
2331,0.000657
3817,0.986137
5862,0.994288
815,0.997001
2421,0.000245
5273,0.970223
8156,0.011204
3268,0.000015
7245,0.834842
9365,0.995067
1146,0.885898
2500,0.000211
11203,0.000101
11345,0.000099
1686,0.314673
7241,0.000003
9115,0.998008
11708,0.000492
6940,0.001122
4651,0.997169
4932,0.001135
1977,0.962137
6873,0.000052
7314,0.994320
6621,0.988098
11718,0.992598
5740,0.999990
1220,0.000160
11964,0.999574
8054,0.999310
911,0.000613
6139,0.921155
12409,0.991279
6511,0.975451
2066,0.000058
7328,0.947512
3357,0.999824
899,0.999992
10133,0.001279
7550,0.451324
11144,0.000289
12500,0.007538
196,0.105801
7986,0.966806
11200,0.006343
2891,0.997860
12159,0.000478
8730,0.160797
4730,0.462284
2108,0.007402
868,0.003242
9340,0.000042
3453,0.001179
12075,0.995622
7511,0.001690
12040,0.977968
4517,0.000469
10564,0.990226
7187,0.000017
1871,0.999901
9225,0.000842
9795,0.000201
2850,0.000306
12235,0.950825
2952,0.999998
8768,0.690491
11159,0.974722
3407,0.999235
956,0.998753
10532,0.002979
1847,0.000174
2061,0.728389
459,0.998923
4504,0.000058
3682,0.998903
11817,0.001307
2206,0.004048
3195,0.984879
9256,0.000201
7531,0.996961
7931,0.002537
504,0.000940
11623,0.999886
3492,0.000309
495,0.042259
9296,0.769445
10749,0.000016
11225,0.007680
2373,0.999053
4689,0.452250
3688,0.999461
6672,0.999328
3988,0.995799
8709,0.000229
11000,0.004748
7521,0.517984
1307,0.000101
666,0.019772
12102,0.000749
6235,0.001988
12373,0.000004
9127,0.001620
3852,0.039355
10454,0.000261
10707,0.999984
2362,0.932804
4793,0.000181
43,0.999990
7151,0.009265
5821,0.999614
11091,0.000762
7798,0.999414
974,0.998177
7278,0.001317
2948,0.997872
11411,0.991950
12059,0.000184
3561,0.000289
9232,0.001154
9525,0.000800
3172,0.008723
8630,0.012569
6946,0.000636
5204,0.000758
6800,0.889134
10205,0.005692
2940,0.994958
11521,0.996183
9536,0.002020
5316,0.000028
3916,0.220514
859,0.000883
1660,0.014458
2088,0.000337
11019,0.975311
11259,0.000553
8722,0.999741
6385,0.998303
7545,0.176065
4330,0.999982
7847,0.015999
6468,0.136962
3729,0.012769
7570,0.152849
3352,0.000675
11513,0.997801
4480,0.106488
1486,0.998451
9724,0.006106
9424,0.999532
3207,0.000344
2868,0.999152
12326,0.001665
7845,0.975411
6820,0.984689
1803,0.997761
936,0.002884
3641,0.999342
8273,0.000043
4752,0.003408
233,0.000459
12198,0.004008
11690,0.999845
1673,0.002946
5942,0.000098
6801,0.000152
5133,0.000769
1796,0.002035
12129,0.000561
9511,0.001389
1426,0.000057
16,0.002207
9272,0.976549
3680,0.959125
8689,0.000066
7128,0.000492
1275,0.979148
6897,0.006098
10929,0.783038
2063,0.732048
1017,0.000245
1762,0.982752
2924,0.508864
5387,0.000101
5406,0.998776
6166,0.000427
7745,0.932560
3168,0.001550
11106,0.002676
7789,0.997865
6220,0.000869
4375,0.957841
10433,0.992545
10927,0.003086
4863,0.000585
6259,0.000172
2612,0.969931
8845,0.000132
1344,0.117970
367,0.998735
2993,0.003727
6024,0.000091
8450,0.005137
10216,0.945179
5617,0.172230
2579,0.653961
5659,0.000977
2778,0.999915
4552,0.000017
10399,0.999927
6612,0.002715
4613,0.001407
4005,0.000305
11611,0.000090
1647,0.969375
10539,0.002448
199,0.651739
8795,0.003076
2805,0.000443
2451,0.969130
990,0.000187
4632,0.000204
1610,0.998608
1032,0.136724
470,0.973489
2711,0.000636
5090,0.991435
9626,0.001941
4514,0.112406
2610,0.000040
7965,0.003393
8513,0.003124
8666,0.999790
3047,0.001106
7502,0.999940
5810,0.813557
8020,0.000224
377,0.641904
1928,0.995493
1841,0.999974
5040,0.999661
6995,0.008763
5347,0.999539
7514,0.254232
1065,0.000667
922,0.983035
10443,0.733581
4975,0.000099
5256,0.999684
12105,0.000011
6110,0.000165
8748,0.000063
2573,0.388262
1292,0.549118
10071,0.000169
4413,0.998691
6794,0.888126
4311,0.000952
7653,0.152853
545,0.999906
2348,0.003036
1773,0.941966
6001,0.000868
10149,0.000023
11979,0.998855
1400,0.987605
2273,0.000064
1097,0.000049
11927,0.996913
12221,0.000157
6677,0.000084
6827,0.947609
11294,0.959975
7379,0.942074
7692,0.001951
4771,0.896747
2480,0.000017
6028,0.980335
3919,0.999306
8838,0.992777
9281,0.994907
8195,0.011220
3436,0.946801
8718,0.000279
11050,0.999997
1241,0.999192
7941,0.740522
9052,0.000493
10644,0.999104
4352,0.999878
10195,0.999902
9202,0.999466
11288,0.002069
9417,0.999989
11782,0.888133
7359,0.996101
5010,0.001701
7990,0.996212
6288,0.999884
1641,0.004594
5041,0.340745
11933,0.000479
3144,0.000164
9384,0.000194
8076,0.987636
6520,0.000389
8453,0.000718
7811,0.001336
7259,0.999145
417,0.983539
3007,0.997746
5047,0.005045
8022,0.002926
3101,0.999767
238,0.993733
10714,0.648831
9798,0.973572
7567,0.999614
4939,0.978324
1778,0.013489
2510,0.302877
10109,0.000093
3983,0.000379
9320,0.000570
391,0.020236
6908,0.122537
11562,0.997489
11971,0.002332
3980,0.006646
7857,0.000159
12256,0.982964
6850,0.798931
5515,0.999943
11386,0.999717
4870,0.999927
2502,0.000214
8361,0.999876
8890,0.000090
11650,0.998336
6264,0.999995
3452,0.491199
691,0.999242
149,0.000016
10912,0.999946
11820,0.002997
8735,0.011458
2376,0.999894
1561,0.005096
3355,0.550826
5052,0.985904
5032,0.003123
9072,0.913415
11018,0.000167
3077,0.000041
2574,0.000450
10256,0.998206
7642,0.999770
7,0.000017
8128,0.004146
611,0.000225
9446,0.000104
5717,0.991840
9914,0.082172
2188,0.000344
6825,0.883765
6792,0.999892
11188,0.067853
10283,0.999980
2669,0.000891
10543,0.000312
7012,0.000402
7248,0.999940
1747,0.037998
8808,0.000197
5053,0.001073
5997,0.997229
6472,0.001275
8681,0.000075
3154,0.059052
4843,0.020090
1511,0.003638
2218,0.009408
1757,0.000213
1201,0.996726
9067,0.999699
6450,0.999988
6157,0.872171
1388,0.000077
7272,0.000304
1472,0.000109
7542,0.998584
5605,0.000572
265,0.998001
7444,0.000060
1341,0.001011
8137,0.120070
10507,0.059939
2935,0.000278
5433,0.999391
2079,0.002551
11688,0.994180
811,0.000112
6254,0.994149
2242,0.000576
7265,0.994594
1920,0.000334
12025,0.000116
5701,0.999755
9293,0.014301
4356,0.011563
2093,0.000226
8105,0.013376
11012,0.997100
4137,0.000867
4857,0.975339
6745,0.964698
5592,0.999337
2919,0.997282
6198,0.000437
7405,0.000003
67,0.996800
12086,0.998890
8138,0.102416
7921,0.926340
3240,0.097727
2450,0.989471
11517,0.001789
7796,0.463573
3233,0.000103
11748,0.000237
2995,0.001975
10882,0.197662
2831,0.000047
3797,0.444146
7892,0.997453
10370,0.302817
2992,0.996395
10240,0.000055
12108,0.856637
6449,0.998789
9560,0.979463
1904,0.799149
5173,0.929925
6344,0.004354
6497,0.767831
1925,0.999927
9095,0.160945
2071,0.920353
6330,0.000280
6112,0.100652
7730,0.000158
5169,0.000028
4696,0.001221
1753,0.541331
4532,0.014520
7170,0.000055
850,0.005429
3348,0.001589
12042,0.027069
8316,0.999189
9722,0.000273
10254,0.997064
7993,0.645941
606,0.005683
3711,0.027144
4146,0.000153
2237,0.017388
11645,0.868433
1487,0.000749
10320,0.999933
11480,0.000877
1015,0.002228
8179,0.013789
1216,0.999211
1120,0.151724
6548,0.004742
5941,0.003573
147,0.979102
11481,0.000075
4390,0.984306
3513,0.000055
2435,0.000196
4841,0.013951
7712,0.000079
8489,0.000124
6155,0.994658
4998,0.999913
10239,0.000593
12460,0.961840
12130,0.001943
2428,0.996796
7473,0.984295
8494,0.000029
4597,0.000546
5522,0.999265
5915,0.999865
7601,0.999884
5540,0.000616
1234,0.000472
9441,0.999992
10771,0.995532
4436,0.999522
8359,0.000113
904,0.999907
11251,0.958229
5146,0.998666
10846,0.012128
7742,0.000034
3924,0.989210
10883,0.998130
11751,0.000845
7289,0.002887
6099,0.000101
9284,0.993284
4584,0.000021
5568,0.998306
7971,0.000644
11862,0.998234
1438,0.000209
1952,0.007338
8043,0.999820
11542,0.802580
10711,0.000118
3476,0.000022
10730,0.999381
4741,0.000189
325,0.261034
11173,0.940494
11314,0.997617
116,0.000237
9526,0.620852
7673,0.001386
5736,0.000167
12093,0.000368
4382,0.474383
2011,0.360241
1549,0.999530
8091,0.999947
6737,0.872525
3030,0.008035
668,0.817302
2715,0.000034
3822,0.000528
253,0.995026
7456,0.000017
12376,0.969070
2899,0.725604
2036,0.000429
10062,0.000496
112,0.999769
949,0.998844
9975,0.009518
9552,0.999760
10064,0.998079
7433,0.000099
224,0.000066
10379,0.998894
9703,0.098737
3755,0.374063
7885,0.981629
8974,0.978165
9753,0.000748
2909,0.000083
12483,0.000089
4634,0.000707
5175,0.873259
2638,0.381576
10812,0.000834
7091,0.000650
7461,0.997990
1273,0.974547
11938,0.995036
7630,0.000113
10765,0.999302
8856,0.001367
5356,0.000775
3640,0.018794
2244,0.111922
3123,0.000205
11396,0.000221
6312,0.121024
9020,0.000517
1421,0.799625
218,0.000132
2806,0.993856
7215,0.000098
9009,0.999477
8915,0.067133
12096,0.999574
11185,0.000076
10038,0.993456
2009,0.999923
9959,0.998628
8949,0.000323
5507,0.999541
5674,0.000720
9368,0.000245
10210,0.000155
1536,0.999987
3088,0.000041
3867,0.992743
11007,0.555116
5262,0.000049
9615,0.133761
2856,0.993721
3464,0.999729
280,0.972890
556,0.000718
8916,0.051584
5147,0.999013
7132,0.174013
3288,0.999382
10893,0.000268
3473,0.003286
6723,0.000049
1228,0.001192
3343,0.002747
12012,0.997502
5966,0.999343
4658,0.000640
8733,0.981863
9910,0.242759
11635,0.980635
1440,0.000237
9817,0.995052
5923,0.314654
429,0.997322
7316,0.996733
8040,0.001010
3967,0.978551
957,0.977892
3678,0.001559
5562,0.999689
2774,0.996780
12435,0.999972
5543,0.919315
2208,0.000011
1594,0.364450
8176,0.004113
2283,0.001925
7161,0.989752
11671,0.972609
10960,0.000811
9900,0.000791
2004,0.997297
1466,0.023962
11184,0.002166
4686,0.000212
11286,0.997008
8983,0.998083
1717,0.923808
3798,0.000511
1807,0.973095
11691,0.001649
1629,0.999537
12230,0.840010
10024,0.999885
9991,0.999317
9666,0.000025
1148,0.000026
1570,0.000090
10072,0.001262
8957,0.000049
8433,0.993635
12394,0.000019
2564,0.000270
5310,0.969402
1002,0.856486
7809,0.000368
9098,0.000057
740,0.012557
5384,0.000915
2936,0.993254
10518,0.926494
5073,0.999850
3089,0.949330
2200,0.000027
10105,0.993580
5373,0.058493
9253,0.987323
4655,0.000002
12401,0.321824
9946,0.220500
2678,0.996263
11269,0.999858
2105,0.000050
10647,0.002573
2001,0.998041
2254,0.391156
9925,0.997765
4626,0.996457
10568,0.968874
2627,0.999943
3660,0.001521
10260,0.002091
6284,0.997742
11213,0.999867
1171,0.039238
11461,0.961819
3238,0.847703
4405,0.997331
12499,0.999992
9729,0.069648
18,0.999817
7304,0.000158
11730,0.234902
10870,0.054114
11351,0.000131
7779,0.000233
11571,0.996828
12356,0.000408
6485,0.999916
4239,0.005773
8626,0.066841
11034,0.834366
10524,0.999600
5664,0.000563
8198,0.000084
7329,0.000078
9648,0.005051
6329,0.000810
9007,0.014050
10529,0.000235
12361,0.997545
3262,0.900567
2045,0.917900
1945,0.002273
4061,0.000633
5145,0.999960
3229,0.985211
8557,0.991967
486,0.999935
4860,0.963870
10435,0.000091
5653,0.934106
3723,0.000185
12106,0.000201
159,0.999951
872,0.006415
11612,0.000125
5353,0.000657
3888,0.000249
8817,0.997356
5207,0.000022
2739,0.994767
1157,0.967398
7319,0.922623
11775,0.991422
10378,0.000888
3902,0.001375
2841,0.000026
5796,0.196230
5654,0.212386
11330,0.000075
5638,0.004185
70,0.999972
582,0.999716
6116,0.998992
3289,0.000437
7666,0.997071
718,0.999992
7249,0.000018
11373,0.000283
5757,0.000123
10986,0.000734
3335,0.002260
660,0.002370
2346,0.000553
8870,0.999592
1403,0.007927
2477,0.000251
4628,0.999852
2476,0.998624
6175,0.999747
1613,0.000070
5381,0.989419
4694,0.000407
2384,0.871128
885,0.947270
168,0.000039
6591,0.996323
3895,0.000337
10282,0.840299
10823,0.001535
1712,0.002318
1701,0.999524
8780,0.003383
618,0.001827
12250,0.005402
2708,0.000073
726,0.000171
323,0.059580
4957,0.000025
5867,0.002188
4199,0.933473
6068,0.004658
3699,0.001547
1899,0.016900
5603,0.005174
1550,0.231157
9132,0.631255
5311,0.001360
7343,0.998526
5579,0.000002
10470,0.001740
9208,0.149050
1518,0.000132
7336,0.926324
674,0.000673
9766,0.933603
10545,0.000414
9693,0.000073
8345,0.000096
5909,0.001201
6011,0.000391
7237,0.982755
2287,0.000126
5825,0.689804
10430,0.002591
11006,0.999978
11224,0.989057
7937,0.993316
128,0.000106
10400,0.999975
3376,0.000297
7501,0.003047
4403,0.003093
9289,0.999456
5341,0.005610
12119,0.001047
508,0.997811
9649,0.992764
4431,0.000583
9054,0.959851
45,0.000143
7950,0.000145
10052,0.097378
8153,0.999708
1436,0.999982
8437,0.001097
9063,0.993483
3466,0.665634
8930,0.006337
2219,0.000299
7713,0.888061
6703,0.876797
4054,0.957933
11058,0.115025
3700,0.000534
3387,0.000013
2396,0.002279
4648,0.001549
5333,0.007048
5266,0.999912
9198,0.000127
4233,0.993563
10197,0.999228
11999,0.998742
11846,0.642253
750,0.997895
5581,0.998947
3720,0.019433
11366,0.999828
8015,0.001035
7535,0.009899
9518,0.000238
12048,0.999985
9834,0.000186
3923,0.982327
5304,0.992603
10593,0.995079
7992,0.000011
4095,0.999908
10095,0.000031
11949,0.001555
4664,0.999932
5988,0.958553
2802,0.676301
371,0.993844
8568,0.000970
5996,0.000030
1766,0.995962
10674,0.000027
689,0.000015
10803,0.014040
10599,0.999889
5012,0.000203
12047,0.000020
6341,0.995745
1863,0.999921
11810,0.364824
5882,0.259746
3942,0.999821
8857,0.812844
11771,0.000156
4153,0.000034
154,0.001686
11333,0.977005
10485,0.817440
11086,0.003706
5612,0.000022
2147,0.000605
7409,0.000008
8008,0.999993
3468,0.999431
6658,0.000089
9992,0.446064
3236,0.000078
9958,0.001615
4291,0.000718
9357,0.953918
734,0.000008
5414,0.995973
8893,0.000667
662,0.000006
5094,0.005631
2619,0.000040
4603,0.990428
7494,0.999189
7107,0.017143
2863,0.000528
10861,0.999151
2133,0.000063
8180,0.999892
3205,0.000782
10170,0.002095
10638,0.000441
10316,0.916186
2608,0.000996
3594,0.002629
11059,0.000104
8762,0.994825
3459,0.995662
8084,0.898543
3978,0.002381
9502,0.000118
3874,0.999958
10668,0.000132
7858,0.001631
4981,0.000049
10100,0.890361
3052,0.999955
8047,0.028508
3107,0.358035
7011,0.001995
4176,0.276246
4368,0.000207
2438,0.999359
10976,0.209241
4452,0.966809
8867,0.002944
11636,0.001398
3039,0.374957
4358,0.847762
3129,0.854644
2399,0.000230
5918,0.000274
4595,0.001106
3692,0.000308
2454,0.000389
3727,0.000270
6843,0.999998
10046,0.988369
590,0.978371
3450,0.003007
10722,0.000717
138,0.102662
2749,0.000312
11496,0.999765
6389,0.998467
6683,0.000045
8836,0.000026
1883,0.000136
622,0.000056
9861,0.999015
9156,0.000639
2072,0.000533
4619,0.001735
10424,0.002822
264,0.001673
4455,0.000285
10640,0.994702
10811,0.995441
12371,0.998102
1935,0.002046
8073,0.011115
12461,0.999869
598,0.215525
10550,0.975053
3982,0.005252
372,0.000023
5002,0.000074
8736,0.998303
12269,0.286531
1815,0.000688
2624,0.993138
10519,0.000058
6851,0.000581
11112,0.899117
7441,0.001343
6570,0.000035
11500,0.000902
3539,0.951669
6241,0.998361
5765,0.999376
2017,0.000487
11689,0.002475
10294,0.000091
8599,0.017777
7760,0.723576
5913,0.000981
7401,0.000173
1478,0.000132
11763,0.942991
6370,0.000187
9308,0.017492
7991,0.000068
7353,0.997143
11845,0.001137
3981,0.993339
12430,0.999578
12406,0.000137
2559,0.999759
2182,0.999899
9934,0.997862
9562,0.000384
5819,0.873096
3286,0.000003
10140,0.003659
11683,0.659646
799,0.000107
7484,0.999998
11234,0.000097
6200,0.999971
2490,0.995810
10319,0.099364
8892,0.996668
6374,0.011208
6602,0.999489
11813,0.001781
10688,0.992442
11163,0.000137
7205,0.002678
3254,0.347763
48,0.956315
10778,0.000685
10444,0.844832
8642,0.958634
12485,0.000212
900,0.991516
2380,0.000106
7420,0.999024
2766,0.999593
4713,0.995702
9903,0.999760
6822,0.970003
9965,0.999188
10494,0.999497
9673,0.025384
7913,0.999870
1192,0.005637
3243,0.930451
6193,0.999532
8824,0.002050
10333,0.006718
2294,0.209060
10359,0.849204
741,0.003259
4243,0.995137
12079,0.998387
8528,0.998340
4726,0.946364
1987,0.427531
4502,0.381813
2560,0.999846
7571,0.001909
8989,0.000637
1827,0.000037
8981,0.001223
3155,0.984071
2445,0.722396
12446,0.001200
1230,0.000333
6402,0.994827
3803,0.999904
10364,0.999703
9087,0.040032
403,0.992913
9335,0.999369
1038,0.999477
1627,0.006425
11516,0.998074
1398,0.002358
7176,0.000355
9819,0.004321
6753,0.999988
4385,0.990514
3695,0.004271
4414,0.000022
12223,0.000109
9824,0.006352
10684,0.991793
10637,0.007516
559,0.998200
1189,0.689250
4017,0.001034
644,0.970542
9492,0.002445
10653,0.000661
6861,0.058986
5259,0.002241
9954,0.983292
5537,0.000617
5179,0.000475
9356,0.996133
2053,0.147843
2385,0.998284
7989,0.075420
11488,0.999953
5629,0.999336
3543,0.002243
7639,0.000139
10274,0.000109
5601,0.999956
10937,0.998089
5268,0.619101
3401,0.999478
7419,0.000328
10259,0.998577
11131,0.000082
8287,0.623848
841,0.000065
9383,0.002031
5375,0.999951
6971,0.000726
9853,0.005539
7234,0.225444
9540,0.000173
7767,0.000364
6920,0.118440
1764,0.998679
9350,0.854177
7047,0.983169
2389,0.983578
3702,0.000352
9741,0.001064
11509,0.001803
11022,0.000115
4112,0.001283
5750,0.061701
4080,0.882366
5993,0.854921
3710,0.895215
10209,0.999786
1150,0.002901
11466,0.000241
287,0.000142
1768,0.427378
11154,0.999939
3134,0.999449
4937,0.987204
6221,0.999772
6875,0.892227
5673,0.000493
1229,0.002479
3553,0.029976
2886,0.000226
5006,0.000023
12380,0.965155
353,0.057770
7914,0.701652
1755,0.999931
1263,0.005238
11493,0.000008
8944,0.998551
2025,0.000156
7144,0.999895
3165,0.022750
6178,0.003508
1169,0.849678
2329,0.000014
5921,0.001635
9658,0.000548
9148,0.911437
6066,0.959513
6862,0.994894
10617,0.003549
10814,0.000008
11943,0.000070
12302,0.000098
8743,0.019431
2298,0.000734
4350,0.999656
5587,0.999909
6730,0.000112
11085,0.758577
6263,0.000226
6673,0.000142
9748,0.999890
4820,0.999918
5102,0.000070
5438,0.999223
4075,0.004488
3973,0.902576
7816,0.999973
7496,0.887090
4156,0.000264
7891,0.997119
3429,0.000100
9564,0.003895
3969,0.985285
11590,0.006185
7863,0.000578
3114,0.987065
10164,0.750502
2910,0.999554
6633,0.002690
8924,0.999945
6488,0.000066
11055,0.000342
10787,0.965717
9325,0.000118
10512,0.014079
8291,0.860732
4442,0.003612
3627,0.999074
8237,0.000372
12266,0.804812
5028,0.000043
3796,0.000032
8355,0.990427
558,0.999360
4173,0.976542
4894,0.982451
1314,0.309918
4325,0.999543
3948,0.999769
9144,0.826758
1599,0.979453
10276,0.000017
9529,0.000850
2174,0.998255
3199,0.000073
10679,0.000536
11280,0.003687
11256,0.000285
2141,0.000216
9139,0.999687
5658,0.888914
8509,0.001306
8940,0.451261
2647,0.000876
8755,0.877528
2220,0.999584
3697,0.999889
8412,0.991970
733,0.000027
9201,0.001324
915,0.406692
720,0.000514
11178,0.998838
8990,0.997487
8903,0.994869
8815,0.873250
6782,0.000192
1931,0.052368
11773,0.904656
2511,0.918870
7312,0.001482
10097,0.999313
9310,0.999997
11528,0.000008
9556,0.366502
4677,0.996259
8615,0.999182
5583,0.001575
7118,0.001040
9221,0.000051
8486,0.999943
2255,0.999171
9751,0.999683
3844,0.953857
6276,0.000874
4739,0.051811
11083,0.975419
10157,0.005781
1262,0.000471
8883,0.999938
1343,0.974789
10475,0.000093
12171,0.000548
5572,0.996552
1415,0.002640
11923,0.999751
542,0.997868
9436,0.987276
9891,0.889965
3676,0.999998
6948,0.998646
10496,0.999781
4892,0.005467
9413,0.727976
10818,0.000103
9919,0.779747
5656,0.831660
8646,0.999092
9395,0.016783
5919,0.999622
2568,0.986639
104,0.000012
552,0.999470
3037,0.919838
9801,0.000214
7610,0.001027
2439,0.000231
5325,0.003455
9462,0.002567
6837,0.069320
1232,0.999769
2576,0.005061
1810,0.331942
1855,0.196802
7776,0.995652
11567,0.999688
8441,0.485569
5367,0.925080
675,0.033023
8206,0.025700
9162,0.046642
3403,0.001209
8577,0.002918
7284,0.001099
12417,0.000942
5152,0.000268
1575,0.999671
5291,0.976939
5887,0.007928
12178,0.984167
3345,0.557271
8894,0.001202
1484,0.000003
1502,0.000410
10113,0.999874
5707,0.005906
12247,0.003361
551,0.002180
11568,0.005215
3501,0.005388
1062,0.000236
11918,0.999558
667,0.999676
4548,0.999777
11076,0.000245
10403,0.999741
2972,0.034122
362,0.009439
4983,0.000192
10785,0.998917
9398,0.983536
567,0.001822
5221,0.000691
10831,0.976799
5084,0.001299
5589,0.001869
1657,0.000369
1392,0.000028
3059,0.913961
1606,0.000052
11907,0.984140
12084,0.000336
11880,0.006330
1534,0.000560
4643,0.998737
3788,0.987308
6349,0.998179
3009,0.997425
8562,0.926170
11176,0.900029
2261,0.835305
10423,0.000066
6744,0.052406
4555,0.003032
7106,0.030466
679,0.905218
9762,0.000081
1103,0.001031
7912,0.981812
1430,0.998628
8255,0.994639
8790,0.012346
11473,0.999831
8216,0.995829
8222,0.000323
2238,0.978137
3989,0.992721
3234,0.708267
9635,0.000409
8046,0.000045
4681,0.000008
3235,0.995653
6029,0.004535
10313,0.993321
6443,0.943245
4920,0.001011
2234,0.007255
7281,0.999692
9318,0.004214
7239,0.053001
7558,0.999855
7297,0.000624
